,DATE,Argentina,Australien,Austria,Bahrain,Belarus,Belgium,Brasil,Bulgaria,Canada,China,Croatia,Cyprus,Czech Republic,Denmark,Egypt,Estonia,Finland,France,Germany,Greece,Herkunftsland - Total,Hongkong,Hungary,Iceland,India,Indonesia,Ireland,Israel,Italy,Japan,Kuwait,Latvia,Liechtenstein,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Netherlands,New Zealand,Norway,Oman,Philippinen,Poland,Portugal,Qatar,Romania,Russia,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,guests-St. Moritz,guests-Arosa,guests-Zermatt,AUS_GDP,AUT_GDP,BEL_GDP,BGR_GDP,CAN_GDP,CHE_GDP,CHL_GDP,COL_GDP,CRI_GDP,CZE_GDP,DEU_GDP,DNK_GDP,ESP_GDP,EST_GDP,FIN_GDP,FRA_GDP,GBR_GDP,GRC_GDP,HRV_GDP,HUN_GDP,IRL_GDP,ISL_GDP,ISR_GDP,ITA_GDP,JPN_GDP,KOR_GDP,LTU_GDP,LUX_GDP,LVA_GDP,MEX_GDP,NLD_GDP,NOR_GDP,NZL_GDP,POL_GDP,PRT_GDP,ROU_GDP,RUS_GDP,SAU_GDP,SVK_GDP,SVN_GDP,SWE_GDP,USA_GDP,ZAF_GDP,ARS1_exrate,AUD1_exrate,BRL100_exrate,CAD1_exrate,CNY100_exrate,CZK100_exrate,DKK100_exrate,EUR1_exrate,GBP1_exrate,HKD100_exrate,HUF100_exrate,JPY100_exrate,KRW100_exrate,MXN100_exrate,MYR100_exrate,NOK100_exrate,NZD1_exrate,PLN100_exrate,RUB1_exrate,SEK100_exrate,SGD1_exrate,THB100_exrate,TRY100_exrate,USD1_exrate,ZAR1_exrate,AUS,AUT,BEL,CAN,CHL,COL,CRI,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HUN,IRL,ISL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,POL,PRT,SVK,SVN,SWE,TUR,USA,AUS_unemprate,AUT_unemprate,BEL_unemprate,CAN_unemprate,CHL_unemprate,COL_unemprate,CRI_unemprate,CZE_unemprate,DEU_unemprate,DNK_unemprate,ESP_unemprate,EST_unemprate,FIN_unemprate,FRA_unemprate,GBR_unemprate,GRC_unemprate,HUN_unemprate,IRL_unemprate,ISL_unemprate,ISR_unemprate,ITA_unemprate,JPN_unemprate,KOR_unemprate,LTU_unemprate,LUX_unemprate,LVA_unemprate,MEX_unemprate,NLD_unemprate,NOR_unemprate,POL_unemprate,PRT_unemprate,SVK_unemprate,SVN_unemprate,SWE_unemprate,TUR_unemprate,USA_unemprate,eistage - chd,frosttage - chd,hitzetage - chd,avg. temp - chd,avg. maxtemp - chd,tre2dymn,cm neuschnee - chd,mm rain - chd,cm avg. snowheight - chd,days rain >1mm - chd,days rain >10mm - chd,cm neuschnee - gsg,cm avg. snowheight - gsg,mm rain - gsg,days rain >1mm - gsg,days rain >10mm - gsg,cm neuschnee - zwe,cm avg. snowheight - zwe,mm rain - zwe,days rain >1mm - zwe,days rain >10mm - zwe
12,2014-01-01,53.0,267.0,191.0,6.0,630.0,658.0,394.0,54.0,120.0,65.0,0.0,4.0,23.0,29.0,8.0,0.0,32.0,1901.0,2500.0,382.0,40288.0,46.0,3.0,28.0,94.0,18.0,8.0,61.0,1050.0,17.0,13.0,3.0,10.0,0.0,200.0,42.0,0.0,71.0,662.0,22.0,8.0,8.0,4.0,23.0,42.0,37.0,37.0,2522.0,273.0,16.0,41.0,14.0,0.0,19.0,0.0,599.0,111.0,21956.0,2.0,64.0,286.0,239.0,237.0,2097.0,1128.0,96380.0,73868.0,143762.0,47645.6,48477.4,44501.9,17235.4,45516.7,62593.7,22624.3,13312.4,16278.1,31895.9,46677.8,47467.2,33129.6,28470.1,41520.3,40086.5,40735.3,26616.6,22170.004277943,25289.9,48979.0,44794.8,34717.7,36483.0,39962.1,34763.3,27982.7,103474.9,23500.4,17904.2,49145.7,67485.0,36840.7,24625.0,28501.1,20310.9,26452.8,51010.31607273519,28653.4,30662.8,46859.6,53803.7,13772.5,12.9522,0.7999,37.9565,0.8269,14.80174,4.4824,16.5017,1.2312,1.4884,11.64653,0.4077,0.86826,0.0846,6.84,27.3361,14.6557,0.7473,29.463,0.0268,13.9222,0.7098,2.7431,40.68957,0.9035,0.0831,5.939913,6.2,8.8,7.1,6.459198,9.388243,9.552439,6.5,4.8,7.5,25.5,8.8,8.4,10.2,6.9,27.3,7.8,12.9,5.8,5.724321,13.0,3.7,3.2,11.6,6.0,11.5,4.886154,8.6,4.1,10.3,15.5,13.9,10.2,8.3,9.2,6.6,5.939913,6.2,8.8,7.1,6.459198,9.388243,9.552439,6.5,4.8,7.5,25.5,8.8,8.4,10.2,6.9,27.3,7.8,12.9,5.8,5.724321,13.0,3.7,3.2,11.6,6.0,11.5,4.886154,8.6,4.1,10.3,15.5,13.9,10.2,8.3,9.2,6.6,3,26,0,-0.2,3.5,-3.9,37,66.9,21,9,2,0,40,87.5,9,5,47,9,83.6,11,3
13,2014-02-01,62.0,80.0,183.0,2.0,0.0,846.0,235.0,242.0,66.0,220.0,24.0,28.0,41.0,74.0,7.0,18.0,2.0,4964.0,1936.0,243.0,46231.0,111.0,23.0,0.0,77.0,40.0,15.0,46.0,797.0,84.0,48.0,0.0,51.0,0.0,603.0,42.0,0.0,70.0,857.0,0.0,61.0,20.0,0.0,61.0,147.0,1.0,93.0,771.0,718.0,0.0,57.0,0.0,0.0,30.0,38.0,831.0,235.0,24634.0,55.0,74.0,344.0,29.0,305.0,3504.0,989.0,92812.0,80886.0,152422.0,47645.6,48477.4,44501.9,17235.4,45516.7,62593.7,22624.3,13312.4,16278.1,31895.9,46677.8,47467.2,33129.6,28470.1,41520.3,40086.5,40735.3,26616.6,22170.004277943,25289.9,48979.0,44794.8,34717.7,36483.0,39962.1,34763.3,27982.7,103474.9,23500.4,17904.2,49145.7,67485.0,36840.7,24625.0,28501.1,20310.9,26452.8,51010.31607273519,28653.4,30662.8,46859.6,53803.7,13772.5,11.3795,0.80233,37.51,0.8092,14.6223,4.45,16.367,1.2213,1.4801,11.52652,0.394,0.8764,0.0835,6.728,27.0265,14.607,0.7418,29.2505,0.0254,13.7675,0.7062,2.7406,40.4325,0.8942,0.0815,5.892735,5.7,8.8,7.1,6.524226,9.763506,9.81053,6.5,4.8,6.9,25.3,8.3,8.8,10.2,6.8,27.7,7.6,12.9,5.7,5.868916,13.0,3.6,3.6,11.3,5.9,11.5,4.678133,8.7,3.3,10.2,15.5,13.8,10.3,8.2,9.5,6.7,5.892735,5.7,8.8,7.1,6.524226,9.763506,9.81053,6.5,4.8,6.9,25.3,8.3,8.8,10.2,6.8,27.7,7.6,12.9,5.7,5.868916,13.0,3.6,3.6,11.3,5.9,11.5,4.678133,8.7,3.3,10.2,15.5,13.8,10.3,8.2,9.5,6.7,0,28,0,0.5,5.0,-3.3,77,94.9,28,15,4,0,80,152.7,18,6,48,13,105.2,11,6
14,2014-03-01,20.0,66.0,53.0,12.0,0.0,1417.0,240.0,33.0,54.0,12.0,0.0,0.0,8.0,41.0,1.0,0.0,80.0,2275.0,2401.0,137.0,32193.0,49.0,3.0,3.0,19.0,1.0,36.0,70.0,320.0,18.0,13.0,0.0,3.0,0.0,163.0,15.0,2.0,14.0,662.0,2.0,32.0,34.0,0.0,89.0,111.0,10.0,5.0,761.0,151.0,0.0,2.0,12.0,3.0,2.0,0.0,334.0,246.0,19494.0,0.0,6.0,120.0,70.0,79.0,1318.0,675.0,91904.0,76450.0,166828.0,47645.6,48477.4,44501.9,17235.4,45516.7,62593.7,22624.3,13312.4,16278.1,31895.9,46677.8,47467.2,33129.6,28470.1,41520.3,40086.5,40735.3,26616.6,22170.004277943,25289.9,48979.0,44794.8,34717.7,36483.0,39962.1,34763.3,27982.7,103474.9,23500.4,17904.2,49145.7,67485.0,36840.7,24625.0,28501.1,20310.9,26452.8,51010.31607273519,28653.4,30662.8,46859.6,53803.7,13772.5,11.121,0.80025,37.8143,0.7932,14.34595,4.4452,16.3138,1.2178,1.4646,11.35247,0.3909,0.8611,0.0822,6.6729,26.8352,14.6824,0.7519,28.9871,0.0244,13.7319,0.6952,2.7199,39.73429,0.8811,0.0819,5.871811,6.3,8.7,7.0,6.167478,9.482371,9.223394,6.7,4.8,6.7,25.2,8.0,8.9,10.2,6.6,27.2,7.8,12.7,5.7,5.797529,12.7,3.7,3.4,11.0,6.0,11.3,5.222787,8.7,4.1,10.0,15.4,13.7,10.1,8.3,9.5,6.7,5.871811,6.3,8.7,7.0,6.167478,9.482371,9.223394,6.7,4.8,6.7,25.2,8.0,8.9,10.2,6.6,27.2,7.8,12.7,5.7,5.797529,12.7,3.7,3.4,11.0,6.0,11.3,5.222787,8.7,4.1,10.0,15.4,13.7,10.1,8.3,9.5,6.7,0,23,0,3.8,10.7,-1.6,28,32.8,7,6,1,0,84,42.5,3,2,14,2,23.7,4,1
15,2014-04-01,0.0,12.0,11.0,0.0,0.0,257.0,12.0,8.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,21.0,345.0,472.0,9.0,8668.0,6.0,0.0,0.0,18.0,6.0,9.0,18.0,79.0,4.0,0.0,0.0,6.0,0.0,27.0,2.0,0.0,0.0,53.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,132.0,20.0,6681.0,0.0,43.0,2.0,0.0,42.0,209.0,50.0,19067.0,13312.0,107910.0,47421.2,48865.5,44746.4,17496.1,45916.4,63244.1,22720.3,13350.5,16474.3,32368.2,46918.6,47491.7,33424.0,28716.2,41691.3,40111.0,40921.7,26610.7,22353.999804996,25620.9,50522.1,44889.1,34519.7,36535.6,39257.2,35105.4,28209.8,102656.5,23793.3,18197.5,49179.4,67342.7,36962.9,24888.5,28686.3,20313.3,26486.5,50805.23931682772,28908.4,30894.7,47171.2,54702.9,13782.4,11.0277,0.82247,39.4955,0.8027,14.34323,4.4403,16.3277,1.2191,1.4779,11.38129,0.3968,0.8607,0.0846,6.7559,27.1009,14.7691,0.7597,29.1305,0.0247,13.4836,0.7031,2.7301,41.46682,0.8826,0.0837,5.800508,5.5,8.6,7.1,6.117389,8.965611,8.777941,6.3,4.8,6.7,24.8,7.6,8.3,10.2,6.4,27.0,7.7,12.4,5.6,5.808729,12.8,3.6,3.5,11.0,5.9,10.9,4.944817,8.6,3.6,9.7,15.2,13.5,9.7,8.3,9.7,6.2,5.800508,5.5,8.6,7.1,6.117389,8.965611,8.777941,6.3,4.8,6.7,24.8,7.6,8.3,10.2,6.4,27.0,7.7,12.4,5.6,5.808729,12.8,3.6,3.5,11.0,5.9,10.9,4.944817,8.6,3.6,9.7,15.2,13.5,9.7,8.3,9.7,6.2,0,7,0,7.5,13.4,2.3,0,92.1,0,13,3,0,9,111.6,12,4,2,0,111.5,10,3
16,2014-05-01,2.0,16.0,85.0,36.0,0.0,98.0,22.0,0.0,29.0,7.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,487.0,537.0,6.0,10364.0,3.0,0.0,0.0,377.0,2.0,4.0,0.0,77.0,4.0,3.0,0.0,5.0,0.0,37.0,0.0,0.0,0.0,103.0,5.0,4.0,20.0,0.0,5.0,17.0,0.0,0.0,12.0,11.0,0.0,7.0,0.0,1.0,4.0,0.0,50.0,8.0,7891.0,0.0,16.0,0.0,2.0,65.0,175.0,90.0,15526.0,349.0,37435.0,47421.2,48865.5,44746.4,17496.1,45916.4,63244.1,22720.3,13350.5,16474.3,32368.2,46918.6,47491.7,33424.0,28716.2,41691.3,40111.0,40921.7,26610.7,22353.999804996,25620.9,50522.1,44889.1,34519.7,36535.6,39257.2,35105.4,28209.8,102656.5,23793.3,18197.5,49179.4,67342.7,36962.9,24888.5,28686.3,20313.3,26486.5,50805.23931682772,28908.4,30894.7,47171.2,54702.9,13782.4,11.0486,0.82653,39.9727,0.8153,14.42173,4.4474,16.3505,1.2204,1.4964,11.45411,0.4008,0.87245,0.0866,6.8645,27.4859,14.9541,0.7643,29.1945,0.0255,13.5195,0.7094,2.73,42.44273,0.888,0.0853,5.925014,5.8,8.6,7.1,6.253196,8.739871,9.067702,6.1,4.7,6.8,24.6,6.9,8.7,10.2,6.3,27.2,8.0,12.1,5.6,5.968716,12.8,3.6,3.5,11.2,6.0,10.5,5.064696,8.5,3.3,9.5,14.9,13.4,9.5,7.8,9.7,6.3,5.925014,5.8,8.6,7.1,6.253196,8.739871,9.067702,6.1,4.7,6.8,24.6,6.9,8.7,10.2,6.3,27.2,8.0,12.1,5.6,5.968716,12.8,3.6,3.5,11.2,6.0,10.5,5.064696,8.5,3.3,9.5,14.9,13.4,9.5,7.8,9.7,6.3,0,2,0,9.4,15.1,3.9,0,116.6,0,16,3,0,0,159.1,18,7,0,0,124.3,16,5
17,2014-06-01,4.0,58.0,108.0,3.0,0.0,315.0,60.0,0.0,108.0,10.0,3.0,0.0,8.0,9.0,0.0,2.0,11.0,950.0,865.0,4.0,19555.0,15.0,0.0,2.0,714.0,1.0,0.0,70.0,148.0,50.0,26.0,0.0,13.0,3.0,53.0,0.0,0.0,6.0,260.0,2.0,9.0,28.0,10.0,4.0,24.0,5.0,4.0,64.0,123.0,0.0,36.0,3.0,0.0,16.0,0.0,76.0,53.0,13704.0,20.0,20.0,11.0,4.0,49.0,616.0,643.0,44580.0,8398.0,74915.0,47421.2,48865.5,44746.4,17496.1,45916.4,63244.1,22720.3,13350.5,16474.3,32368.2,46918.6,47491.7,33424.0,28716.2,41691.3,40111.0,40921.7,26610.7,22353.999804996,25620.9,50522.1,44889.1,34519.7,36535.6,39257.2,35105.4,28209.8,102656.5,23793.3,18197.5,49179.4,67342.7,36962.9,24888.5,28686.3,20313.3,26486.5,50805.23931682772,28908.4,30894.7,47171.2,54702.9,13782.4,11.0286,0.8392,40.0762,0.827,14.55052,4.4362,16.33,1.2181,1.5147,11.55842,0.3982,0.87791,0.0879,6.8995,27.8248,14.83,0.7725,29.4529,0.026,13.4038,0.7159,2.7553,42.28143,0.896,0.0839,6.048446,6.5,8.5,7.1,6.26768,9.44311,9.486952,6.0,4.7,7.0,24.3,6.8,8.9,10.2,6.1,26.5,8.1,12.0,5.5,6.05841,12.3,3.7,3.5,11.0,6.0,10.4,4.879085,8.3,3.3,9.2,14.9,13.2,9.4,8.3,9.7,6.1,6.048446,6.5,8.5,7.1,6.26768,9.44311,9.486952,6.0,4.7,7.0,24.3,6.8,8.9,10.2,6.1,26.5,8.1,12.0,5.5,6.05841,12.3,3.7,3.5,11.0,6.0,10.4,4.879085,8.3,3.3,9.2,14.9,13.2,9.4,8.3,9.7,6.1,0,0,1,14.4,21.1,8.3,0,102.9,0,10,2,0,0,96.9,13,4,0,0,86.8,12,2
18,2014-07-01,99.0,195.0,215.0,0.0,0.0,620.0,237.0,42.0,126.0,358.0,20.0,8.0,57.0,22.0,16.0,0.0,40.0,1604.0,1615.0,103.0,35410.0,99.0,16.0,0.0,330.0,35.0,14.0,199.0,382.0,59.0,38.0,44.0,76.0,2.0,41.0,6.0,0.0,104.0,747.0,12.0,61.0,35.0,45.0,74.0,4.0,10.0,39.0,398.0,82.0,0.0,80.0,60.0,4.0,6.0,2.0,270.0,117.0,22816.0,0.0,41.0,122.0,13.0,159.0,1148.0,2053.0,84516.0,38837.0,143403.0,47115.9,48978.0,45140.2,17622.8,46064.9,63758.7,22514.4,13399.3,16726.1,32761.4,47229.3,48271.7,33726.2,29092.6,41930.5,40315.1,41496.8,26908.6,22333.663923546,25882.5,51891.6,47101.8,34551.2,36590.3,39418.2,35436.2,28288.6,105209.6,24002.6,18238.8,49134.0,66135.2,37124.6,25166.3,28773.7,20663.0,25720.2,50723.49452420438,29173.5,31025.5,47390.0,55461.6,13817.9,10.9978,0.84218,40.3652,0.8361,14.58257,4.4244,16.2939,1.215,1.5316,11.57258,0.3922,0.88186,0.0878,6.9109,28.173,14.4757,0.7795,29.3126,0.0258,13.1583,0.7217,2.7932,42.32609,0.8969,0.0841,6.184347,6.1,8.6,7.1,6.513889,9.057015,9.709323,5.8,4.7,6.5,24.3,7.1,8.0,10.2,6.0,26.3,7.5,11.9,5.6,6.086911,12.9,3.7,3.5,10.4,6.0,10.7,5.15888,8.2,4.2,8.9,14.6,13.1,9.4,8.0,9.9,6.2,6.184347,6.1,8.6,7.1,6.513889,9.057015,9.709323,5.8,4.7,6.5,24.3,7.1,8.0,10.2,6.0,26.3,7.5,11.9,5.6,6.086911,12.9,3.7,3.5,10.4,6.0,10.7,5.15888,8.2,4.2,8.9,14.6,13.1,9.4,8.0,9.9,6.2,0,0,0,14.5,19.8,10.2,0,332.6,0,20,11,0,0,295.8,22,11,0,0,273.6,20,9
19,2014-08-01,215.0,45.0,173.0,48.0,0.0,681.0,27.0,10.0,84.0,205.0,9.0,17.0,6.0,61.0,0.0,0.0,6.0,3993.0,2703.0,50.0,40394.0,71.0,9.0,3.0,153.0,0.0,22.0,412.0,1178.0,194.0,177.0,2.0,21.0,0.0,146.0,0.0,2.0,28.0,662.0,4.0,47.0,253.0,0.0,55.0,20.0,197.0,57.0,305.0,697.0,54.0,7.0,9.0,16.0,20.0,2.0,456.0,64.0,21955.0,0.0,54.0,49.0,3.0,845.0,2108.0,1400.0,81786.0,35495.0,136566.0,47115.9,48978.0,45140.2,17622.8,46064.9,63758.7,22514.4,13399.3,16726.1,32761.4,47229.3,48271.7,33726.2,29092.6,41930.5,40315.1,41496.8,26908.6,22333.663923546,25882.5,51891.6,47101.8,34551.2,36590.3,39418.2,35436.2,28288.6,105209.6,24002.6,18238.8,49134.0,66135.2,37124.6,25166.3,28773.7,20663.0,25720.2,50723.49452420438,29173.5,31025.5,47390.0,55461.6,13817.9,10.9538,0.84672,40.1048,0.8327,14.76962,4.3579,16.2548,1.2119,1.5201,11.73871,0.3862,0.88371,0.0888,6.92,28.6295,14.6819,0.7675,28.9138,0.0252,13.189,0.7288,2.8419,42.09143,0.9098,0.0853,6.10196,6.0,8.6,7.0,6.521581,9.193836,9.954053,6.2,4.7,7.1,24.1,7.6,8.5,10.2,6.0,26.4,7.0,11.7,5.5,6.109519,12.5,3.5,3.5,10.3,6.0,10.9,4.836714,8.1,3.6,8.7,14.0,12.9,9.5,8.2,10.2,6.1,6.10196,6.0,8.6,7.0,6.521581,9.193836,9.954053,6.2,4.7,7.1,24.1,7.6,8.5,10.2,6.0,26.4,7.0,11.7,5.5,6.109519,12.5,3.5,3.5,10.3,6.0,10.9,4.836714,8.1,3.6,8.7,14.0,12.9,9.5,8.2,10.2,6.1,0,0,0,13.5,19.2,9.1,0,180.7,0,19,6,0,0,250.9,21,11,0,0,175.4,20,7
20,2014-09-01,33.0,96.0,86.0,0.0,0.0,188.0,70.0,0.0,106.0,69.0,0.0,8.0,4.0,115.0,7.0,0.0,3.0,1037.0,1606.0,21.0,24808.0,7.0,6.0,7.0,172.0,0.0,2.0,69.0,313.0,15.0,0.0,0.0,23.0,0.0,135.0,4.0,0.0,50.0,302.0,10.0,18.0,10.0,0.0,14.0,31.0,12.0,12.0,32.0,105.0,0.0,15.0,0.0,0.0,27.0,9.0,112.0,38.0,17916.0,0.0,1.0,31.0,4.0,73.0,985.0,731.0,39424.0,21483.0,93661.0,47115.9,48978.0,45140.2,17622.8,46064.9,63758.7,22514.4,13399.3,16726.1,32761.4,47229.3,48271.7,33726.2,29092.6,41930.5,40315.1,41496.8,26908.6,22333.663923546,25882.5,51891.6,47101.8,34551.2,36590.3,39418.2,35436.2,28288.6,105209.6,24002.6,18238.8,49134.0,66135.2,37124.6,25166.3,28773.7,20663.0,25720.2,50723.49452420438,29173.5,31025.5,47390.0,55461.6,13817.9,11.1127,0.84705,40.2182,0.8501,15.21673,4.3754,16.2218,1.2077,1.5254,12.06497,0.3856,0.87239,0.0903,7.0705,29.0664,14.7595,0.7618,28.8173,0.0246,13.1327,0.7406,2.9052,42.30545,0.9354,0.0852,6.225103,6.2,8.7,6.9,6.484915,8.820993,10.00371,5.7,4.7,7.2,24.0,7.3,9.1,10.3,6.0,26.2,7.3,11.4,5.4,5.990863,12.8,3.5,3.5,10.0,6.1,10.9,4.771896,8.0,4.2,8.6,13.8,12.6,9.6,7.9,10.1,5.9,6.225103,6.2,8.7,6.9,6.484915,8.820993,10.00371,5.7,4.7,7.2,24.0,7.3,9.1,10.3,6.0,26.2,7.3,11.4,5.4,5.990863,12.8,3.5,3.5,10.0,6.1,10.9,4.771896,8.0,4.2,8.6,13.8,12.6,9.6,7.9,10.1,5.9,0,0,0,12.4,18.6,7.4,0,42.9,0,8,1,0,0,42.0,7,1,0,0,46.1,7,2
21,2014-10-01,0.0,10.0,13.0,4.0,0.0,51.0,114.0,0.0,26.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,475.0,854.0,10.0,15693.0,6.0,0.0,12.0,94.0,0.0,0.0,10.0,226.0,12.0,38.0,0.0,1.0,0.0,31.0,0.0,0.0,8.0,139.0,0.0,5.0,12.0,0.0,2.0,1.0,0.0,0.0,50.0,22.0,0.0,16.0,0.0,0.0,10.0,0.0,20.0,14.0,12691.0,0.0,47.0,4.0,0.0,66.0,365.0,178.0,18620.0,7650.0,54008.0,46727.7,49069.8,45328.5,17818.0,45744.6,64251.9,22668.9,13399.1,16970.1,32938.4,47506.5,48388.6,33960.1,29319.9,41856.7,40229.5,41830.6,26566.0,22470.564190448,25980.8,52844.5,46981.1,35138.7,36395.4,39799.6,36000.5,28277.1,107845.8,24142.1,18283.9,49456.6,64359.2,37056.1,25297.0,29009.8,20948.3,25276.1,50012.67665205914,29382.7,30939.7,47605.1,55682.9,13885.1,11.2296,0.83638,38.9043,0.8494,15.50278,4.3777,16.2222,1.2078,1.5308,12.27818,0.3924,0.88157,0.0897,7.073,29.1257,14.5361,0.7504,28.7165,0.0233,13.1578,0.7473,2.9337,42.23696,0.9526,0.0861,6.361503,6.0,8.7,6.7,6.445975,8.869139,9.714339,5.6,4.7,6.8,23.9,6.8,9.2,10.4,5.9,26.2,6.9,11.0,5.2,5.596663,12.9,3.6,3.6,10.3,6.1,10.7,4.633972,8.1,4.0,8.5,14.0,12.5,9.6,8.2,10.4,5.7,6.361503,6.0,8.7,6.7,6.445975,8.869139,9.714339,5.6,4.7,6.8,23.9,6.8,9.2,10.4,5.9,26.2,6.9,11.0,5.2,5.596663,12.9,3.6,3.6,10.3,6.1,10.7,4.633972,8.1,4.0,8.5,14.0,12.5,9.6,8.2,10.4,5.7,0,3,0,9.8,15.5,5.3,0,90.1,0,10,3,2,0,100.0,13,5,1,0,67.3,9,3
22,2014-11-01,0.0,1.0,47.0,0.0,0.0,50.0,4.0,0.0,20.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,290.0,246.0,8.0,7367.0,0.0,0.0,0.0,19.0,0.0,0.0,10.0,231.0,1.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,2.0,20.0,0.0,4.0,2.0,0.0,1.0,2.0,0.0,9.0,5.0,22.0,0.0,10.0,8.0,2.0,0.0,0.0,16.0,0.0,5904.0,0.0,12.0,2.0,0.0,23.0,289.0,17.0,8449.0,1765.0,33985.0,46727.7,49069.8,45328.5,17818.0,45744.6,64251.9,22668.9,13399.1,16970.1,32938.4,47506.5,48388.6,33960.1,29319.9,41856.7,40229.5,41830.6,26566.0,22470.564190448,25980.8,52844.5,46981.1,35138.7,36395.4,39799.6,36000.5,28277.1,107845.8,24142.1,18283.9,49456.6,64359.2,37056.1,25297.0,29009.8,20948.3,25276.1,50012.67665205914,29382.7,30939.7,47605.1,55682.9,13885.1,11.3295,0.83351,37.89,0.8508,15.6972,4.3451,16.16,1.2026,1.5219,12.43904,0.3919,0.82948,0.0878,7.088,28.7995,14.158,0.755,28.5465,0.0209,13.016,0.7437,2.9394,43.1265,0.9646,0.0869,6.301635,6.2,8.7,6.7,6.690469,9.040423,9.637897,6.2,4.6,6.7,23.8,6.4,9.0,10.5,5.7,25.8,7.1,10.9,5.0,5.679642,13.3,3.4,3.6,10.5,6.2,10.5,4.684038,8.1,3.8,8.5,13.9,12.4,9.6,8.1,10.5,5.8,6.301635,6.2,8.7,6.7,6.690469,9.040423,9.637897,6.2,4.6,6.7,23.8,6.4,9.0,10.5,5.7,25.8,7.1,10.9,5.0,5.679642,13.3,3.4,3.6,10.5,6.2,10.5,4.684038,8.1,3.8,8.5,13.9,12.4,9.6,8.1,10.5,5.8,0,7,0,5.1,9.9,1.5,5,91.6,0,8,3,12,1,95.9,8,4,4,0,79.5,9,4
23,2014-12-01,6.0,42.0,82.0,132.0,593.0,449.0,107.0,34.0,52.0,168.0,0.0,40.0,64.0,60.0,31.0,4.0,0.0,2108.0,2134.0,633.0,31663.0,3.0,0.0,12.0,270.0,15.0,36.0,6.0,818.0,5.0,0.0,0.0,12.0,0.0,284.0,81.0,24.0,79.0,645.0,5.0,23.0,102.0,10.0,61.0,102.0,55.0,0.0,565.0,585.0,0.0,72.0,2.0,18.0,12.0,0.0,1032.0,42.0,15394.0,0.0,38.0,44.0,3.0,238.0,2570.0,970.0,76180.0,52308.0,129286.0,46727.7,49069.8,45328.5,17818.0,45744.6,64251.9,22668.9,13399.1,16970.1,32938.4,47506.5,48388.6,33960.1,29319.9,41856.7,40229.5,41830.6,26566.0,22470.564190448,25980.8,52844.5,46981.1,35138.7,36395.4,39799.6,36000.5,28277.1,107845.8,24142.1,18283.9,49456.6,64359.2,37056.1,25297.0,29009.8,20948.3,25276.1,50012.67665205914,29382.7,30939.7,47605.1,55682.9,13885.1,11.4187,0.80502,36.9304,0.846,15.95091,4.3498,16.1609,1.2024,1.5256,12.5837,0.3865,0.8171,0.0885,6.7287,28.0352,13.3726,0.7575,28.4648,0.0174,12.7835,0.7418,2.9638,42.55565,0.9759,0.0849,6.106355,6.1,8.7,6.7,6.598475,9.574971,10.00589,5.8,4.6,7.1,23.7,6.5,9.4,10.5,5.7,25.9,7.3,10.8,5.0,5.683622,12.3,3.4,3.6,10.2,6.2,10.1,4.186594,8.2,3.9,8.4,14.0,12.3,9.6,7.7,10.3,5.6,6.106355,6.1,8.7,6.7,6.598475,9.574971,10.00589,5.8,4.6,7.1,23.7,6.5,9.4,10.5,5.7,25.9,7.3,10.8,5.0,5.683622,12.3,3.4,3.6,10.2,6.2,10.1,4.186594,8.2,3.9,8.4,14.0,12.3,9.6,7.7,10.3,5.6,4,23,0,0.1,3.8,-3.0,56,70.1,6,9,3,64,6,94.1,12,3,56,4,76.4,8,2
